UserID,basket_icon_click,basket_add_list,basket_add_detail,sort_by,image_picker,account_page_click,promo_banner_click,detail_wishlist_add,list_size_dropdown,closed_minibasket_click,checked_delivery_detail,checked_returns_detail,sign_in,saw_checkout,saw_sizecharts,saw_delivery,saw_account_upgrade,saw_homepage,device_mobile,device_computer,device_tablet,returning_user,loc_uk,ordered
915a-41e50a16-915a-40b5-bd51-868347,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1
7bb7-41e5d7c9-7bb7-4a89-9973-261079,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
71bc-46718933-71bc-468a-922d-548628,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
2614-4671a79d-2614-4286-97cb-207670,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
7b69-4676730d-7b69-4342-84c5-908784,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
a287-4677356d-a287-4778-b807-716842,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
10c5-4677b721-10c5-48c3-b363-725572,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
390b-46767177-390b-468a-a1e2-280762,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
277c-4671e9c5-277c-4973-863b-108060,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
8757-4683cb77-8757-4283-bdcb-237352,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
c467-4686156a-c467-4747-a812-239879,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
4baa-46861777-4baa-b13a-a7b2-311441,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
av67-468a46d6-av67-415d-9112-210266,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
7124-46877896-7124-4978-ad79-388496,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
3685-46869416-3685-4d22-a982-149019,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1
a392-469132b5-a392-4568-aac6-389356,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
7b26-46916088-7b26-4c4d-b246-230377,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
89c9-469322b6-89c9-42ac-94c1-27857,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
63cd-46931eb6-63cd-418b-b556-782683,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
5894-469b1832-5894-4b26-a638-528899,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
90a9-469d64b1-90a9-4c57-a9ab-606879,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
9246-46a14898-9246-47dd-a96b-271784,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
0a6a-46a352bd-0a6a-4026-89b6-294273,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
av92-46a6d4b6-av92-4b64-8132-476446,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
5d09-46a679a7-5d09-4086-9d10-181874,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
6328-46a771av-6328-40b9-80b6-287679,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
581a-46aa1378-581a-49a2-a05d-72680,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
ab71-46b5779b-ab71-4599-b400-604122,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
db36-46b72633-db36-4cc9-b4c9-144512,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
a749-4av07d8a-a749-4d7c-a71d-756925,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
7551-4av2b629-7551-40b3-b7c3-769577,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
b3d6-4av36736-b3d6-4ac7-b31e-854428,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
1eav-4av3d4c6-1eav-42c9-a706-631948,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
a718-4av8c472-a718-4872-87c8-72466,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
3267-46d4d337-3267-47c7-9b77-254159,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1
c267-46d972cb-c267-465d-8768-947286,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
a6bd-46db8763-a6bd-b1a6-857b-884537,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
62d7-46db656a-62d7-4111-9626-672364,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
2762-467048d2-2762-4217-8294-450021,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
787c-467378a4-787c-463b-a200-817828,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
a71b-467421ea-a71b-4d80-ab06-240988,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1
6303-41e63372-6303-4367-a47c-234818,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
8b4c-41e88c6b-8b4c-40dd-94ad-65256,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
cbb6-41e9dac5-cbb6-40c7-b268-985524,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
c606-41ea4cc7-c606-47b6-a772-256250,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
b95d-41eb271e-b95d-4d67-9b92-467600,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
77d9-41eava61-77d9-4b94-b057-492798,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
6224-41e1e6ab-6224-427b-8357-791306,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
a98b-500036b3-a98b-4126-a1a2-403123,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
5046-50095d27-5046-46ac-9914-805186,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
991c-5010b1c6-991c-4b74-8cav-191315,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1
a5c7-50137674-a5c7-4676-8d30-488513,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
3c9c-5019575c-3c9c-43dc-a77a-769319,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
2d77-50217676-2d77-4c0a-a6d7-595607,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
ab1c-50235b33-ab1c-4263-8078-424570,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1
87d1-502b8av8-87d1-46a0-81a4-251854,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
6843-502c5315-6843-4b61-8b7a-202893,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
2784-502c88b0-2784-4791-a7bb-397705,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
d64a-50334bac-d64a-4570-9d1e-888987,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
1099-503av637-1099-b172-b14a-447523,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
671c-50380db4-671c-47d4-9401-490475,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
b855-50394ba9-b855-4745-9055-671269,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1
1a47-50412269-1a47-4bb3-8897-676133,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
cdb2-50433c18-cdb2-b172-b614-753442,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
8577-50b124bd-8577-4d6d-a9a7-560354,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
703c-504635d5-703c-4621-8db0-827648,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
7729-5058dcac-7729-4a1a-9777-175661,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
6704-505b41d7-6704-48bd-9cb6-737605,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
1322-505b9cc4-1322-45a3-a67b-214197,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
691d-505bd568-691d-4b36-a414-847767,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
a4dc-505dcb55-a4dc-4797-9067-54643,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
dc75-505622ac-dc75-4026-b326-708510,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
b14a-50563777-b14a-4184-8d64-94894,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
53av-5063b7cc-53av-4838-b74b-605485,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1
1607-50av407c-1607-4220-a206-496764,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
7c4d-50av787d-7c4d-4797-8257-585601,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
6b13-50738431-6b13-4c4a-bc7d-916231,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
a789-5075676a-a789-4711-9587-892963,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
6802-50761136-6802-4d70-bbad-299974,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
d53c-507d4b43-d53c-4077-b518-807799,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
1821-50775b92-1821-4ad1-9779-716379,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
6a26-50762172-6a26-4798-a726-9628,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1
aa10-50830c49-aa10-4236-b71b-253034,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
31b7-5086828b-31b7-416b-85c4-920891,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
6b17-5086d421-6b17-4627-ba80-716431,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
7372-50942601-7372-4c62-bd68-891463,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
75a2-5094c687-75a2-49d7-87b7-613983,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
b977-509c0771-b977-48b6-8536-617369,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1
4770-50a58997-4770-4c05-8770-987755,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
2896-50aav162-2896-4290-b590-61749,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
d606-50a8530b-d606-4711-a20b-581758,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
6533-50ac34a7-6533-4c54-9948-382803,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
65c6-50b82361-65c6-4014-aadd-122466,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
2a37-50b98774-2a37-4726-95b7-214770,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1
ad67-50c9b926-ad67-4699-8997-416010,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
6882-50cc5ca6-6882-4969-8da8-832610,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1
d79d-50d0a717-d79d-4357-a707-29197,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1
5734-50d77747-5734-483c-a897-340968,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
78d7-50dc4026-78d7-4268-839a-617359,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
22d3-50767231-22d3-4601-8bb2-699183,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1
3b64-5076d1e7-3b64-4846-b349-532820,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
3684-50642337-3684-4375-a142-592475,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
10a9-50652096-10a9-4755-a577-79919,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
b461-501e783b-b461-4b92-b600-772793,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1
8582-501e9d48-8582-4d10-87d9-916850,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
83c3-50av428d-83c3-4161-aa76-916669,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
d04b-51016002-d04b-467c-91e3-858761,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
9c4c-51016312-9c4c-4c46-a56a-156392,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
4221-510478d2-4221-b126-b679-901724,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1
b656-510761b6-b656-41ad-9572-852579,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
7227-51097c75-7227-4710-890b-780281,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1
8c72-510b1d13-8c72-4a76-8761-507883,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1
ad9c-510b792a-ad9c-4cd0-b871-271856,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
5a6a-51167d5a-5a6a-48d3-94d9-642906,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1
1546-51176ab3-1546-415b-aa58-942303,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
d65c-51186b3a-d65c-4971-a110-971717,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
708b-51196782-708b-41c3-b7c9-401075,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1
1436-511a4d46-1436-4617-9409-972631,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
1avc-5111e467-1avc-4545-bb70-909975,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1885-5124a24d-1885-4846-9a90-710204,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
4d58-5128d7c8-4d58-b116-9762-118276,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1974-512961cb-1974-b165-87c7-639512,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
c6da-5129dd88-c6da-4d96-8719-571973,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
c3av-5131973a-c3av-4760-b88a-600820,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
3763-5131b97b-3763-4d6d-8ac5-774569,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
0cbc-51337872-0cbc-475b-9679-495417,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
749b-51356826-749b-4c96-8904-453531,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
8bd2-51363576-8bd2-4145-9874-757221,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
110a-513a8cc7-110a-455b-9170-788464,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1
1785-51411191-1785-4629-9c75-605555,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
4c87-51422406-4c87-4c6a-aav1-438493,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
6563-5145d9ac-6563-4d0d-b543-984323,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
5976-5146337c-5976-4ava-85a9-755771,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1
c890-5147da87-c890-4b4c-b7b5-998913,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
6726-5151av64-6726-4b34-8b6b-655318,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
575a-5157bav4-575a-4564-aa4d-755268,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
47a5-515a4a0a-47a5-4763-a1eb-176504,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
0c70-515b7b26-0c70-4b55-a059-113875,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
2db7-515c9d46-2db7-4a51-aa76-476745,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1
9468-515764dd-9468-b1b7-9d25-982896,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
08c2-5160c788-08c2-4128-9778-744122,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
3291-5161cb9c-3291-4999-9135-534944,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
b1av-516482d9-b1av-4173-9990-578902,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
av46-511ed4b9-av46-48b1-b0c6-755450,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1
0a17-516a7611-0a17-4a5c-928c-866217,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
5b63-516a1e7a-5b63-4806-bd21-499924,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
b5d6-516d9a27-b5d6-431b-8797-969403,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
b819-517069ab-b819-b104-b969-506598,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1
a8c0-51739037-a8c0-4269-ba1c-59094,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
4317-517605av-4317-4622-8bac-492569,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
713c-518105a0-713c-4079-bc82-361516,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
4d12-51816867-4d12-4152-aa68-567350,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
b477-518305c6-b477-4avb-a4d6-184987,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
1222-51851162-1222-4147-9638-415844,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
01a7-51877789-01a7-4bb7-9329-335269,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
7b52-51887dd8-7b52-4av1-aa97-223980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
4769-51860a1e-4769-4a36-9745-746532,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1
3077-5193193a-3077-46d6-a689-11834,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
a5da-51979b5c-a5da-4ac8-8865-817519,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
dac8-51ab1577-dac8-4037-9977-730176,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
b75d-51a48074-b75d-4362-8796-622783,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
4798-51a85633-4798-4a07-aa61-957518,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1
679a-51b43390-679a-4ba8-bb1c-586490,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1
7687-51b5d996-7687-4230-86a3-817150,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
1720-51b62a71-1720-4868-8c6a-890429,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
327a-51b70261-327a-4a67-95c6-515337,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1
7aca-51bbd696-7aca-4226-9a70-51474,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
92c0-51b7478b-92c0-4db6-850b-584489,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1
d17b-51b699c7-d17b-4541-94b4-965380,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1
599a-51c06d17-599a-4b8b-8710-844825,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
3638-51c25330-3638-4946-b167-161198,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1
b72d-51c38cav-b72d-435a-b0c7-425926,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1
61b1-51c60986-61b1-48ba-a126-104499,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1
00d5-51cbac63-00d5-47d5-8d47-225345,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
av61-51d69726-av61-b139-ba4d-219119,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
21a3-51728781-21a3-475a-965c-573591,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
b1b1-516187bd-b1b1-4164-a1e9-227596,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
658a-5163365d-658a-43d1-8abc-265708,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
7736-51650909-7736-b130-9b1e-448510,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
5676-516777d4-5676-4885-b197-988436,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
18db-516775b6-18db-41e8-a70b-984751,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
78d5-5201264a-78d5-454b-a09c-205436,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
677c-52014681-677c-4507-8757-859040,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
b924-52031077-b924-4b8b-a908-87813,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1
893c-52040377-893c-4c12-b037-649151,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
c962-52060626-c962-4796-a6b5-888344,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
1c48-520ad057-1c48-4571-9956-569368,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
a4b6-52173037-a4b6-4c8d-8923-61104,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
dd58-5217b2ac-dd58-417c-b502-494762,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
b070-52191177-b070-477b-ba83-195599,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
69c2-5219dav4-69c2-4c5c-a25a-436563,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
9207-52209c76-9207-4a6b-8807-789412,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
0272-52223a27-0272-488d-9890-659162,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
579c-522b1cc5-579c-460a-a676-425465,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
197a-52269d74-197a-4av5-9562-242642,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
